48,"[['Time', 'Home', 'Claims', 'Business', 'Statement', 'September 27', 'Refugee', '30 minutes', 'Improcan.skype01', 'Cost$100$200$300$400$500 client', 'Office10 milner', 'Immigration', 'M1 b 3', 'Canada', 'Friday', 'Complaint', 'Free', 'Workers', 'Phone', 'Consultation', '7041infoimprocanada.ca skype improcan.skype01', 'Immigration', '3 c6', '+1', 'Court 3rd', 'C6 c', 'Book', 'Year', 'Visitors', 'Improcan.skype01 privacy', 'Contact', 'Express', 'Login', 'Entry', 'Toronto'], ['Log', 'Rate', 'Page', 'Borrowers', 'Ottawa', 'Business', 'Montreal', 'Website', 'Speed', 'Sunlite mortgage10', 'Mortgage', 'Website', 'Canada', 'Facebook', 'Help', 'Google', 'Income', 'Charlottetown', 'Services', 'Johns', 'Investment', 'Design', 'Fredericton', '320 toronto', 'Updates', 'Credit', 'Web', 'Design', 'Marketing', 'Halifax', 'St', 'Mortgage', 'Search'], ['Tour', 'Partners', 'Locations', 'Business', '300 scarborough', 'Furniture', 'Meeting', 'Location', 'Space', 'Fi', 'Businesses', 'Services', 'Rooms', 'Office', 'Wealso', 'Office', 'Policy', 'Workspace', 'Reception', 'Membership', 'Book', 'View', 'Business', '10 milner', 'Coffee', 'Wi', 'Magazine', 'Internet', 'Regus', 'Prices', 'Corner', 'World', 'Recovery', 'Workplace', 'Offices', 'App'], ['Site', 'Station', 'Review', 'Hotel', 'Business', 'Breakfast', 'Internet', 'East', 'Hotel', 'Scarborough', 'Bar', 'Rooms', 'Rooms', 'Stay', 'Popular', 'Travelodge', '--guests1 room 2', 'Hotels', 'Fees', 'College', 'Best', 'Pool', 'Coffee', 'Center', 'Steakhouse', '(135)135 traveler (89)room', 'Week', 'Toronto'], ['Answer', 'Night', 'Rewards', 'Hotel', 'Casino', 'East', 'Answers', 'Hotel', 'Downtown', 'Las', 'Rooms 1', 'Website', 'Questions', 'Information', 'Edit', 'Security', 'Travelodge', 'Hotels', 'Hotels', 'Map', 'Vegas', 'Day', 'Check', 'Wyndham', 'Security', 'Toronto']]","['https://improcanada.ca/contact-us/', 'https://websites.ca/listing/HylL9EZ59X/Sunlite-Mortgage-Toronto-Ontario', 'https://www.regus.ca/office-space/canada/ontario/scarborough/ontario-scarborough-10-milner-business-court', 'https://www.tripadvisor.com/Hotel_Review-g155019-d188389-Reviews-Travelodge_Toronto_East-Toronto_Ontario.html', 'https://www.wyndhamhotels.com/travelodge/toronto-ontario/travelodge-toronto-east/overview']"
59,"[['Mac', 'Clinic', 'Farm', 'Business', 'Terms', 'Es', 'Md 0.0km', 'Services', 'Containers', 'Information', 'Mining', 'L5 b 1', 'Medical', 'Machinery', 'Mississauga', 'Hurontario', 'Marketing', '210-21 queensway', 'St', 'Search', 'Paper', 'Km'], ['Home', 'Intervention', 'Health', 'Children', 'Public', 'Programs', 'Children (prenatal-6yrs)', 'Chang', 'Services', 'Oakville', 'Email', 'Family', 'Halton', 'Debbie', 'Peel', 'Babies', 'Region', '7120 hurontario', 'C2 map', 'Street', 'West', 'Nurse', 'Mississauga', 'Support', '905-584-2216 ext 7401', 'Rd', 'Community', 'Program'], ['Health', 'Rent', 'Archives', 'Housing', 'Care', 'Centre', 'Public', 'Programs', 'List', 'Planning', 'Help', 'Social', 'Service', 'Services', 'Range', 'Peel', 'Art', 'Fees', 'Region', '7120 hurontario', 'Notices', 'Location', 'Map', 'Mississauga', 'Gallery', 'Services 2-1-1', 'Regional', 'Service', 'News', 'Term', 'Water', 'Works', 'Payments', 'Trans', 'Programs'], ['Childrens', 'Theprogram', 'North', 'Program', 'Supervisor', 'Services', 'Infant', '905-791-7800 ext 7627', 'Peel', 'Health', 'C2 map', 'Region', 'Accessibility', 'Address 7120', 'Mississauga', 'Street 3rd', 'Accessible', 'Wheelchair', 'Parent', 'Needs', 'Parent', 'Service', 'Population', 'Community', 'Child', 'Program'], ['Rent', 'E l1115', 'View', 'L4', 'L4 v l4', 'Access phone905-793-9200', 'Phone', 'Services', 'Content211 central', '3600 r', 'Income', 'Information 905-793-9200', 'Services', 'Office', 'Peel', 'Region', '18 years', 'L5 c l5', '2 t', 'L5 w 1', 'Phone905-793-9200 ext 6710', 'Bills', 'L5', 'Help', 'Mississauga', 'Am-430 pm', 'Job', 'Children', 'Expenses', 'Benefit', 'Contact', 'Employment', 'Ontario', '2. record'], ['Rent', 'Avenue', 'Rent', 'Ads', 'Dundas', 'Street', 'Apartment', 'Radius', 'Beds 1$2025.00', 'Services', 'Print wayfair.ca$93.99$74.99', 'Ads', 'Kijiji', 'Apartment', 'Hurontario', 'Peel', 'Region', 'West', 'Street', 'Location', 'Mississauga', 'Use', 'Hurontario', 'Region09102019 brand', '2 g b8', 'Price', 'S 3075', 'Region09102019 brampton'], ['Health', 'Exemptions 1.', 'Schedule', 'Form', 'Statement', 'Public', 'Time', 'Council', 'Brampton', 'Services', 'Conscience', 'Childs', 'Information', 'Exemption', 'Tool', 'Ward 1', 'Peel', 'Guardians', 'School', 'Process', 'Region', 'Mayor', 'Record', 'Mississauga', 'Care', 'Immunizations', 'News', 'Works', 'Immunization', 'Date', 'Ontario', 'Child', 'Immunization', 'Search']]","['https://www.profilecanada.com/companydetail.cfm?company=2441814_Hurontario_Medical_Clinic_Mississauga_ON', 'https://www.mississaugahaltonhealthline.ca/displayservice.aspx?id=110177', 'https://www.peelregion.ca/corpserv/10pcd-expansion/index7120.htm', 'https://www.mississaugahaltonhealthline.ca/displayservice.aspx?id=110475', 'http://211update.findhelp.ca/record/PEL1115', 'https://www.kijiji.ca/b-mississauga-peel-region/hurontario-street/k0l1700276', 'http://www.region.peel.on.ca/immunize/']"
68,"[['Trademarks', 'Yellow', 'Home', 'Log', 'Number 778-588-6629', 'Answer', 'C v5', 'Location', '500 pm', 'Use', 'Canada', 'Twitter', 'Smart', 'Facebook', 'Hours', 'Consultants', 'Information', 'Pages.ca', 'Listing', '778-588-6629 primary', 'Company', 'Media', 'Pages', 'Directories', 'Business', 'Browse', 'Contact', 'Computer', 'Reviews', 'Canada411.ca', 'Burnaby'], ['Tour', 'Partners', 'Locations', 'Centre', 'Business', 'Furniture', 'Meeting', 'Location', 'Park', 'V5 c 6', 'Space', 'Fi', 'Services', 'Rooms', 'Office', 'Wealso', 'Office', 'Policy', 'Workspace', 'Reception', 'Membership', 'Book', 'View', 'Business', 'Coffee', 'Wi', 'Magazine', 'Internet', 'Regus', 'Prices', '200 burnaby', 'World', 'Recovery', 'Workplace', 'Offices', 'App'], ['Trademarks', 'Yellow', '4 ratings 3', 'Log', 'Open', 'Articles', 'Inc35 phone', 'C v5', 'Company', 'Website', 'Location', 'Products', 'Twitter', 'Facebook', '3 reviews', 'Pages.ca', 'Listing', 'Stores inc35', 'Number 604-678-9141', 'Pages', 'British', 'Directories', 'Business', 'Browse', 'Service', 'Contact', 'Reviews', 'Inc', 'Cymax', 'Customer', 'Columbia', 'Burnaby'], ['Trademarks', 'Yellow', 'Log', 'C v5', 'Meeting', 'Website', 'Location', 'Areas', '500 pm', 'Use', 'Phone', 'Twitter', 'Smart', 'Facebook', 'Hours', 'Information', 'Office', 'Pages.ca', 'Listing', 'Office', 'Media', 'Costs', 'Pages', 'Anywherewith', 'Business', 'Browse', 'Contact', 'Regus', 'Space', 'Desk', 'Rental', 'Burnaby'], ['Trademarks', 'Yellow', 'Partners canada411.ca', 'Log', 'Number 604-229-2411', 'C v5', 'Location', 'Stainless', '604-229-2411 primary', 'Use', 'Phone', 'Details', 'Twitter', 'Smart', 'Facebook', 'Help', 'Development', 'Fr', 'Directions', 'Pages.ca', 'Listing', 'Steel', 'Fabri', 'Pages', 'Business', 'Browse', 'Contact', 'Reviews', 'Canada411.ca', 'Burnaby']]","['https://www.yellowpages.ca/bus/British-Columbia/Burnaby/The-Answer-Company/4272884.html', 'https://www.regus.ca/office-space/canada/british-columbia/burnaby/burnaby-burnaby', 'https://www.yellowpages.ca/bus/British-Columbia/Burnaby/Cymax-Stores-Inc/2214585.html', 'https://www.yellowpages.ca/bus/British-Columbia/Burnaby/Regus-Burnaby-Burnaby/102298260.html', 'https://www.yellowpages.ca/bus/British-Columbia/Burnaby/Fabri-Development/8231851.html']"
81,"[['Trademarks', 'Home', 'Yellow', 'Health', 'Log', 'Articles', 'Sleep', 'Johnson', 'Location', 'Surgeons', 'Phone', 'Canada', 'Twitter', 'Tips', 'Facebook', 'V8 r 1', 'Directions', 'Pages.ca', 'Listing', 'Victoria', 'Pages', 'Business', 'Browse', 'Hospital', 'Physicians', 'Number 250-370-2534', 'Contact', 'Dr', 'C v8'], ['Victoria v8', 'Razack', 'Lawyers', 'Salons', 'Plumbers', 'Dentists', 'Bay', 'Calgary', 'Business', 'Florists2019 yellow', 'Roofers', 'Terms', 'M5 h 2', 'Surgeons', 'W4 college', 'Popular', 'Pages', 'British', 'D (4.8', 'Privacy', 'Physicians', 'Whitaker', 'Alisha', '1 l5', 'City', 'Dr', 'Ave', 'C v8', 'Directory', 'St', 'Columbia', 'Advertising', 'Toronto'], ['Trademarks', 'Yellow', 'Health', 'Log', 'Counselling', 'Mental', 'Location', 'Use', 'Phone', 'Services', 'Twitter', 'Smart', 'Facebook', 'Fr', 'V8 r 1', 'Directions', 'Pages.ca', 'Listing', 'Victoria', 'Pages', '250-589-8090 primary', 'Counseling', 'Business', 'Browse', 'Contact', 'Avis', 'Reviews', 'Number 250-589-8090', 'Canada411.ca', 'C v8', 'Centres'], ['Victoria v8', 'Razack', 'Salons', 'Plumbers', 'Dentists', 'Bay', 'M3 j 1', 'Calgary', 'Business', 'Florists2019 yellow', 'Roofers', 'Terms', 'M5 h 2', 'Johnson', 'Surgeons', 'Family', 'W4 college', 'Popular', 'Pages', 'Directory', 'Privacy', 'Physicians', 'Alisha', '1 l5', 'City', 'Dr', 'Ave', 'C v8', 'Directory', 'St', 'Advertising', 'Toronto'], ['Counselling', 'Log', 'Self', 'Articles', 'Recovery', 'Location', 'Olchowecki', 'Phone', 'Services', 'Twitter', 'Marnie', 'Facebook', 'Family', '600 pm', 'Information', 'Separation', 'V8 r 1', 'Listing', 'Pages.ca', 'Divorce', 'Relationship', 'Marriage', 'Victoria', 'Issues', 'Separation', 'Children', 'Business', 'Browse', 'Contact', 'C v8', 'Recovery'], ['White', 'Heather', '595-8020 contact', 'Ambience', 'Review', 'Fair', 'Hearts', '1885 oak', 'Bay', 'Food', 'Room 1885', 'Chamberlain', 'Restaurants', 'Review', 'V8 r 1', 'Page', 'Tea', 'Artichoke', 'Victoria', '1 photos', 'Saturday', 'Peoples', '500 p', 'Web', 'Service', 'C v8', 'St', 'Awards', 'Menu 1']]","['https://www.yellowpages.ca/bus/British-Columbia/Victoria/Johnson-F-G-Dr/8028922.html', 'https://www.canpages.ca/page/BC/victoria/whitaker-k-dr-inc/7297258', 'https://www.yellowpages.ca/bus/British-Columbia/Victoria/Avis-Counselling-In-Victoria-Bc/102022596.html', 'https://www.canpages.ca/page/BC/victoria/johnson-f-g-dr/8028922', 'https://www.yellowpages.ca/bus/British-Columbia/Victoria/Olchowecki-Marnie/7817087.html', 'http://whiteheathertea.foodpages.ca/']"
86,"[['Le', 'Au', 'Le', 'Camping', 'De', 'G7 n g7', 'Des', 'Qubec', 'Connexion', 'Par', 'La', 'Terrains', 'Proximit', 'Et 8', 'L0 itinraire', 'G7 p g7', 'Du', 'Margot2970 ch', 'Lac', 'G0', 'Pour', 'Pages', 'Saguenay', 'G8 m g8', 'G8 j g8', 'G8', 'Location', 'Rechercher', 'Camping', 'Saint', 'Parc', 'St', 'Un', 'C (102'], ['Les', 'Le', 'Pere3736 ch', 'Au', 'Le', 'Camping', 'M2 itinraire', 'De', 'G7 n g7', 'Des', 'Qubec', 'Connexion', 'Par', 'La', '1 camping', 'Terrains', 'Proximit', 'Et 8', 'G7 p g7', 'Du', 'Lac', 'G0', 'Pour', 'Saguenay', 'G8 m g8', 'G8 j g8', 'G8', 'Location', 'Rechercher', 'Saint', 'Parc', 'St', 'Un', 'C (102'], ['V0 telephone 418', 'Les', '9 h 19h', 'Au', 'Anse', 'Le', 'Et', 'De', 'Quebec g0', 'Jean', 'Dans', 'Route 155', 'Des', 'Par', 'Une', 'Qui', 'La', 'Du', 'Hbertville', 'Fulgence', 'Pour', 'Lac', 'Dor', 'Saguenay', 'La', 'Saint', 'Lislet354rue st', 'Un']]","['https://www.pagesjaunes.ca/search/si/1/Terrains+de+camping/Chicoutimi+QC', 'https://www.pagesjaunes.ca/search/si/1/Terrains+de+camping/Saguenay+QC', 'https://www.villages-relais.qc.ca/taxonomy/term/2/0']"
112,"[['Guest', 'Parks', 'Creek', 'Calgary', 'Trip', 'Family', 'Centre 120', 'Services', 'T0', 'Facebook', 'Information', 'Information', 'Rocky mountainshttpsen.calameo.comread005660300f63df16be684', 'Media', '1st avenue', 'Shopping', 'Visitor', 'Guide', 'Industry', 'Tourism', 'T1', 'Y0 canmore', 'Visitor', 'Valley', 'Day', 'Travel', 'September 30', 'Culture', 'B t2', 'Resources', 'Featured']]",['http://www.visitcalgary.com/visitor-services']
129,"[['S 8', 'Toronto', 'Ads', 'Debit', 'Car', 'Stainless', 'Radius', 'Google', 'Kijiji', 'Color', 'Peel', 'Brand', 'Credit', 'Region', 'Mississauga', 'Size', 'Use', 'Contact', 'Buy'], ['Air', 'Summer', 'Lake', '3 c (5', 'County', 'Centre 19812010', 'Masses', 'Great', 'Brampton', 'Highway 407.', 'Areas', 'Area', '4 services 4.1', 'Canada', 'Precipitation', 'Council', 'Parts', 'Region', 'Municipalities', 'Edit', 'T c-5', 'South', 'Peel', '3 climate 3.1', 'Region', 'Caledon', 'Spring', 'Commissioner', 'Mississauga', 'Regional', 'Population', 'Lakes', 'Services 4.4', 'Toronto', 'Ontario'], ['Apartment (19)', 'Rent', 'Parking', 'Ads', 'Region (640)', 'Brampton', '4 bedroom', '3$2850.004 bedroom', 'Type', 'Bedrooms', 'Google', 'Room', '(419) parking', '2 hours', 'Beds 3$2850.004', 'Kijiji', '(50) house (519)', 'Room', 'Peel', 'Rentals', 'Location', 'Mississauga', 'House', 'Bedrooms', '(519) townhouse (48)', 'Basement', '(1) basement (50)', 'Rent', 'Meadowvale'], ['Health', 'Housing', 'Policies', 'Smoke', '2017 -', 'Use', 'Cannabis', 'Canada', 'Services', 'Charge', 'Granting', 'Information', 'Units', 'Smoking', 'Ward 1', 'Smoke', 'Smoking', 'Peel', 'Company', 'Tenants', 'Region', 'Project', 'Policy', 'November 3', 'Unit', 'Corporation', 'Safety', 'Law', 'Housing', 'Support', 'Living', 'Homes']]","['https://www.kijiji.ca/b-mississauga-peel-region/none/k0l1700276', 'https://en.m.wikipedia.org/wiki/Regional_Municipality_of_Peel', 'https://www.kijiji.ca/b-apartments-condos/mississauga-peel-region/house-for-rent/k0c37l1700276', 'http://peelregion.ca/peelliving/']"
144,"[['Queen', '(233) home', 'Ads', '...$40.00 nike', '14.please contact', 'Apartment', 'Radius', '(43) tools (41)', '2015 bedford 2', '(16) halifax (2693)', 'Google', '900 l', '2 hours', 'Ads', 'Scotia', 'Kijiji', 'Halifax', 'Road)902-703-0692$649.99 sealy', 'Art', 'Sell', 'City', 'Location', '(15) t', 'Nova', 'B o.$40.00', 'Dartmouth', '(69) c', 'Y 2973']]",['https://www.kijiji.ca/b-buy-sell/nova-scotia/halifax/k0c10l9002']
165,"[['Ads', 'Ad', 'Radius', 'Davidson', '2009 harley', 'Update', 'Classic', 'Ads', 'Kijiji', '1200 g', 'Road', 'Road', 'Region', 'York', 'Use', 'Markham', 'Glide', 'Harley', '2015 limited', 'Ultra', 'Price', 'R 1200', 'Km'], ['Storms', 'Emergency', 'Pet', 'Kit', 'Plan', 'Centre', 'Public', 'Management', 'Family', 'Alert', 'Device', 'Services', 'Canada', 'Contact', 'Information', 'Disruption', 'Information', 'Kit', 'Alerts', 'Region', 'Preparedness', 'York', 'Emergency', 'City', 'Service', 'Markham', 'Community', 'Ready', 'Radio', 'Home'], ['Centre', 'Refugee', 'Suite 101', 'Association', 'Settlement', 'North', 'Education', 'Services', 'Canada', 'Ontario 130', 'Clipboard', 'Family', 'Office', 'Immigrant', 'Immigration', 'Region', 'York', 'Unit 27', 'Womens', 'L4 p 3', 'Add', 'Community', 'Ave', 'Employment', 'St', 'Toronto'], ['Pet', 'Breeders', 'Owners', 'Time', 'D 1450713008', 'Conditions', 'Google', 'Ads', 'Andsometimes', 'Pets', 'Litter', 'Kijiji', 'Puppy', 'Policy', 'Health', 'Education', 'Size', 'Dogs', 'Animal', 'Dog', '4 days', 'Clientwishes', 'Ontario', 'Ad', '(6 weeks'], ['Pets', 'Rehoming (344)', 'Ads', 'Coral', 'Ad', 'Stainless', 'Dog', 'Puppies', 'Radius', 'Services', '4 minutes', 'Boy 1', 'Google', 'Frags', 'Steel', '2 hours', 'Ads', 'Livestock', 'Kijiji', 'Puppy', 'Policy', 'Region', 'York', 'Location', 'Use', 'Puppies', 'Markham', 'Dog', 'Contact', 'Girl', 'Search', 'Alerts'], ['King', '6 health', 'Lake', 'Whitchurch', 'Centre', 'Gwillimbury', 'Newmarket', 'East', 'Hill', 'Aurora', 'Municipality', 'Area', 'Town', 'Canada', 'Wikipedia', '8 water 8.1', 'Region', 'Municipalities', 'T c-5', 'School', 'Richmond', 'Georgina', 'Simcoe', 'Region', 'York', 'Stouffville', 'Vaughan', 'Regional', 'Area', 'Markham', 'Conservation', 'Water', 'Toronto', 'Ontario']]","['https://www.kijiji.ca/b-touring/markham-york-region/c306l1700274', 'https://www.markham.ca/wps/portal/home/neighbourhood-services/fire/services/emergency-preparedness', 'https://www.centralhealthline.ca/listServices.aspx?id=10566&region=YorkRegion', 'https://www.kijiji.ca/v-dogs-puppies/markham-york-region/goldendoodle-labradoodles-non-shedding-medium-size/1450713008', 'https://www.kijiji.ca/b-pets/markham-york-region/c112l1700274', 'https://en.wikipedia.org/wiki/Regional_Municipality_of_York']"
175,"[['Sherwood', 'Lake', 'Park', 'County', 'Chevronright', 'Real', 'New', 'Monthly', 'Canada', 'E4173283 courtesy', 'Rate', 'Year', 'S e4173283', 'Office', 'Open 4.5006', 'Profile', 'Neighbourhood', 'B t4', 'West', 'Keyboardarrowdown', 'Houses', 'Mortgage $1246.13mo', 'Beaumont', '2019 property', 'Luxury', 'Estate', 'Agents'], ['Auction', 'Lake', 'Yesterday', 'Piece', 'Ads', 'Sale 16', 'Property', 'Dream', '...$410000.004 b', 'County1010201912 acre', 'Radius', '146 acres', 'House', 'Google', 'Ads', 'Kijiji', 'Strathcona', 'Lot', 'Policy', 'Land', 'Sale', 'Land', 'Use', '2 hours ago2', 'County (193)', 'Edmonton', 'Estate', 'Highway 36.'], ['Auction', 'Lake', 'Yesterday', 'Piece', 'Ads', 'Sale 16', 'Property', 'Dream', '...$410000.004 b', 'County1010201912 acre', 'Radius', '146 acres', 'House', 'Google', 'Ads', 'Kijiji', 'Strathcona', 'Lot', 'Policy', 'Land', 'Sale', 'Land', 'Use', '2 hours ago2', 'County (193)', 'Edmonton', 'Estate', 'Highway 36.'], ['Building', 'Home', 'Le', 'Page', 'Real', 'View', 'Type', 'Verification', 'Parking', 'Air', 'Household income$255740.03', 'Information', 'Information', 'Royal', 'Lot', 'Estate', 'Properties', '23 x 19']]","['https://www.remax.ca/ab/beaumont-real-estate/4710-50-avenue-wp_id250287772-lst', 'https://www.kijiji.ca/v-land-for-sale/strathcona-county/beaumont-land-for-sale-0-16/1456624335', 'https://www.kijiji.ca/v-land-for-sale/strathcona-county/beaumont-land-for-sale-0-16/1443948503', 'https://www.royallepage.ca/en/property/alberta/rural-strathcona-county/50-51509-rge-rd-224/10189813/mlse4165947/']"
176,"[['Sherwood', 'Lake', 'Park', 'County', 'Chevronright', 'Real', 'New', 'Monthly', 'Canada', 'E4173283 courtesy', 'Rate', 'Year', 'S e4173283', 'Office', 'Open 4.5006', 'Profile', 'Neighbourhood', 'B t4', 'West', 'Keyboardarrowdown', 'Houses', 'Mortgage $1246.13mo', 'Beaumont', '2019 property', 'Luxury', 'Estate', 'Agents'], ['Auction', 'Lake', 'Yesterday', 'Piece', 'Ads', 'Sale 16', 'Property', 'Dream', '...$410000.004 b', 'County1010201912 acre', 'Radius', '146 acres', 'House', 'Google', 'Ads', 'Kijiji', 'Strathcona', 'Lot', 'Policy', 'Land', 'Sale', 'Land', 'Use', '2 hours ago2', 'County (193)', 'Edmonton', 'Estate', 'Highway 36.'], ['Home', 'T4 x 2', 'Avenue', '579 type', 'Request', 'New', 'Chaleureuse', 'Heights', 'Town', 'Copyright 2019', 'Listings', 'Information', 'Spruce', 'Opportunity', 'Office', 'Results', 'B t4', 'Friday25', 'Sunday13 oct monday14', 'Beaumont', 'Place', 'Contact', 'Edmonton', 'Login', 'Luxury', 'Community', 'E4176550', 'Price', 'S e4176550', 'Search'], ['Listings', 'Today', 'Info', 'Real', 'Email', 'Property', 'Search', 'Mortgage', 'Listings', 'Family', 'Rural', 'Listing', 'Leduc', 'Country', 'Land', 'Calculator', 'Contact', 'Edmonton', 'Estate', 'Resources', 'Search', 'Min', 'Home']]","['https://www.remax.ca/ab/beaumont-real-estate/4710-50-avenue-wp_id250287772-lst', 'https://www.kijiji.ca/v-land-for-sale/strathcona-county/beaumont-land-for-sale-0-16/1456624335', 'https://www.edmontonrealestate.ca/listing/e4176550-4009-47-avenue-beaumont-ab-t4x-2a8/', 'https://leducproperties.ca/recip.html/listing.e4149254-4704-50-avenue-beaumont-t4x-1h5.84961263']"
200,"[['Site', 'Toronto', 'Partners', 'Locations', 'Centre', 'Televisionand', 'Business', 'Address', 'Addresses', 'Channel', 'Downtown', 'Location', 'Eaton centre1', 'Space', 'Office', 'Ontario m5', 'Office', 'Policy', 'Mail', 'Street', 'Torontos', 'Virtual', 'Book', 'Answering', 'Business', 'Heart', 'Magazine', 'Service', 'Regus', 'Access', 'Centre', 'World', 'Recovery', 'Workplace', 'App']]",['https://www.regus.ca/virtual-office/canada/ontario/toronto/toronto-eaton-centre']
238,"[['Home', 'Toronto', 'Condo', 'Access 401', 'New', 'Property', '4-season view', 'Granite', 'Concept', 'Kitchen', 'Room', '10 ft', 'Rm', 'Custom', '3 bedrooms', 'Spacious', 'M1 b 4', 'Area', 'Floor', 'Unit', 'Lot', '5 bedroom', 'Luxury', 'Living', 'Ontario$5999005 beds 3', 'Ceiling', 'Markham ontario$45000006'], ['Canadas', 'Tenants', 'Rent', 'General', 'Terms', 'North', 'Projects', 'Space', 'Standards', 'Properties', 'Canada', 'Healthcare', 'Google', 'Lease', 'Services', 'Office', 'Team', 'Kijiji', 'Medical', 'West', 'Leasing', 'Healthcare', 'M1 b 4', 'Use', 'Physicians', 'N m1', 'Imaging', 'Estate', 'Practices', 'Properties', 'Space', 'Toronto', 'Offices'], ['Clinic', 'Health', 'Massage', 'Sports', 'Therapy', 'Rehabilitation', 'L3 p l3', 'L1 s l1', 'L4', 'Body', 'Kinesiologists', 'Phone', 'L3 r l3', 'N (108', 'Services', 'Barrie', 'Rehabilitation centre105-15017', 'Physiotherapy', 'Pain', 'Rehab', 'Centre inc.1235', 'Directions', 'L3 t l3', 'York', 'Treatment', 'Injury', 'L0 e l0', 'L4 m l4', 'Injury', 'Injuries', 'L3 y l4', 'Rd', 'St', 'Physiotherapists', 'Search']]","['https://www.homeads.ca/toronto-real-estate/220-1333-neilson-rd-toronto-ontario-m1b-4y9-canada-i21219138', 'https://www.kijiji.ca/v-commercial-office-space/markham-york-region/2-902-sq-ft-medical-office-space-for-lease-build-to-suit-you/1355962063', 'https://www.yellowpages.ca/search/si/1/Kinesiologists/York+Region+ON']"
242,"[['Health', 'M3 h 5', 'Toronto', 'Avenue', '10249 berlin', 'Ottawa', 'Centre', 'New', 'Private', 'East', 'Property', 'North', 'Canada', 'Professional', 'Drive', 'Strae', 'Sao', 'Road', 'International', 'Medical', 'West', 'Street', 'Quebec', 'Alberta', 'Hospital', 'Germany', 'St', 'Australia', 'South', 'Ontario']]",['https://www.nwhreit.com/Properties-Leasing/Canada/Ontario-Portfolio/Ottawa/Smyth-Medical-Centre']
246,"[['11111 twigg', 'Centre', 'Sale save1120', 'Way richmond12191', '5 road', 'Type', 'Mitchell', 'Industrial', 'Information', 'Columbia v6', 'Efficient 54', 'Richmond', 'Save building4460', 'British', 'Size19242 sqft', 'Unit size19242', 'C a$12.50', 'Mc', 'Lease', 'Highway 99', 'Privacy', 'Office 3876sqft).', 'Place', 'Contact', 'V6 v 3', 'Access', 'Occupancy', 'Space', 'Sign']]",['https://www.spacie.ca/p/bc/richmond/-/twigg-place/11111/1009-1011-combined']
263,"[['Warehousing', 'Site', 'Trademarks', 'Yellow', 'Log', 'Merchandise', 'Location', 'Brantcord', 'Number 519-759-5800', 'Phone', 'Space', 'Twitter', 'Brantcord.com', 'Details', 'Inc38-111 sherwood', 'Facebook', '519-759-5800 primary', 'Brantford', 'N3 t 6', 'Newlife', 'Pages.ca', 'Listing', 'Pages', 'Business', 'Browse', 'Cordage', 'Contact', 'Reviews', 'Inc', 'Warehouses', 'N n3', 'Brantfords'], ['Home', 'Listings', 'Le', 'Page', 'Real', 'View', 'Type', 'Verification', 'Industrial', 'Account', 'Rate', 'Brantford', 'Household income$63045.53', 'Room', '6 j9', 'Information', 'Royal', '(id27) building', 'Highway 403', 'Realty', 'Commercial', 'Estate', 'Properties', 'Ontario n3', 'Search', 'Home']]","['https://www.yellowpages.ca/bus/ontario/brantford/brantcord-warehousing-inc/7411679.html', 'https://www.royallepage.ca/en/property/ontario/brantford/43-111-sherwood-drive/10378806/mlsh4061646/']"
275,"[['Storage', 'Ago10384 scott', 'V3 v 4', '14 w', 'Location', 'Area', 'Place', 'Air', 'Google', 'Services', 'Office', 'Building', 'Kijiji', 'Office', 'Doors', 'Policy', '11 roll', '15 storage', 'Heating', 'Shop', 'Commercial', 'Business', 'Warehouse', 'Service', 'Estate', 'Rent'], ['Building', 'Home', 'Butler', 'Systems', '4 g2', 'Meal', 'V3 v 4', 'Eel', 'Convenience', 'Company', 'Car', 'Park', 'Station', 'Canada', 'Establishment', 'Carlyle', 'Movie', 'Bar', 'V3', 'Office', 'Contractor', 'Food', 'Surrey', 'Richmond', 'Buildings', 'Rental', 'Agency', 'Gas', 'Care', 'Store', 'Cafe', 'Store', 'Transit'], ['V1 m v2', 'Dining', 'Open', 'V4 e v4', 'Seafood restaurant14755', 'Food', 'Cuisine', 'Vancouver', 'V2 r v2', 'Chinese', 'Restaurants', '160 st', '778-294-0808 directions', 'Restaurants', 'House', 'V4 n v4', 'V3', 'Establishment', 'Pm18.8 km', 'Restaurant', 'Food', 'V3 s v3', 'Surrey', 'Dragon restaurant1564', 'V4', 'Restaurant', 'Clear', 'V3 t v3', 'V2 y v3', 'V5 p v5', 'Area (79', 'Menu', 'Langley', 'Search']]","['https://www.kijiji.ca/v-commercial-office-space/kamloops/1-2-acre-of-commercial-industrial-retail-office-and-lot/1460254274', 'http://surrey-bc.allcanada.org/butler-building-systems.html', 'https://www.yellowpages.ca/search/si/1/Chinese+Food+Restaurants/Scott+Road+Surrey+BC']"
